family;product-type;steel;carbon;hardness;temper_rolling;condition;formability;strength;non-ageing;surface-finish;surface-quality;enamelability;bc;bf;bt;bw/me;bl;chrom;phos;cbond;exptl;ferro;blue/bright/varn/clean;lustre;shape;thick;width;len;oil;bore;packing;classes
TN;C;M;0;0;T;S;5;600;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.09;610.0;3000;Y;0;3;2
TN;C;A;0;60;T;S;5;0;N;P;G;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;2.801;610.0;0;Y;600;3;3
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;02.03;900.0;0;Y;600;3;3
TN;C;R;6;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;610.0;4880;Y;0;3;5
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;610.0;4170;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;374.09;762;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;609.09;0;Y;0;3;5
ZS;C;A;0;50;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;1250.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;609.09;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;610.0;4880;N;0;3;3
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.554861111;609.09;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;519.09;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;610.0;762;Y;0;3;2
ZS;C;A;0;50;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.417361111;1250.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;610.0;0;Y;0;3;3
TN;C;A;0;0;T;A;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.03;1320.0;0;Y;0;3;3
TN;C;A;0;85;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01;20;0;Y;0;3;U
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;610.0;0;Y;0;3;5
TN;C;M;0;0;T;S;5;600;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;02;1320.0;4880;Y;0;3;2
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1320.0;760;N;0;3;3
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;02.03;640.0;0;Y;600;3;3
TN;C;A;0;0;T;A;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;03.02;1320.0;0;Y;0;3;3
TN;C;A;0;50;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.201;610.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;1320.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;609.09;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;610.0;4880;Y;0;3;2
ZS;C;A;0;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;609.09;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;1320.0;761;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;610.0;0;Y;0;3;2
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1220.0;761;Y;0;3;5
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1220.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1525.0;4170;Y;0;3;2
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;610.0;0;Y;0;2;3
TN;C;R;6;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.05;610.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.03;610.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;609.09;0;Y;0;3;5
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.03;610.0;0;Y;0;3;3
TN;C;A;0;60;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.55625;1320.0;0;Y;600;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;610.0;762;Y;0;3;5
ZS;C;A;0;50;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.313194444;610.0;762;Y;0;3;3
TN;C;A;0;50;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.417361111;610.0;0;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;609.09;0;Y;0;3;5
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1320.0;762;Y;0;3;2
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;335.0;612;Y;0;3;5
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;610.0;761;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;610.0;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;1320.0;150;Y;0;3;3
TN;C;A;0;0;T;S;5;500;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.09;1320.0;0;Y;0;3;3
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;610.0;0;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;609.09;0;Y;0;3;2
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.554861111;609.0;0;Y;0;3;3
ZS;C;R;0;0;T;A;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;609.09;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;150.0;762;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;1320.0;0;Y;0;3;3
ZS;C;A;0;50;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;1220.0;762;Y;0;3;3
ZS;C;A;0;85;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.222916667;1220.0;0;Y;0;3;U
TN;C;W;0;0;T;S;5;310;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1274.09;4880;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;606.09;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;609.09;762;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;610.0;0;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;20;0;Y;0;3;2
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01;900.0;0;Y;0;3;3
TN;C;A;0;0;T;S;5;500;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;02;609.09;4880;Y;0;3;2
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;150.0;612;Y;0;3;3
TN;C;A;0;60;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;610.0;0;Y;0;3;3
TN;C;A;0;85;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;1220.0;4880;Y;0;3;U
TN;C;S;70;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1320.0;762;Y;0;3;3
TN;C;A;0;50;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.201;1320.0;0;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1525.0;612;Y;0;3;2
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;150.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;335.0;1;Y;0;3;5
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.601;1300.0;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;1320.0;762;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;609.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;1220.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.599;609.09;0;Y;0;3;2
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;595.0;4880;Y;0;3;3
TN;C;R;0;0;T;A;3;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;1320.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;610.0;0;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;75.0;0;Y;0;3;3
TN;C;V;0;0;T;S;2;0;N;P;E;1;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;609.09;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;150.0;612;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;150.0;762;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1220.0;762;Y;0;3;5
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;2.801;1000.0;0;Y;600;3;3
TN;C;R;0;0;T;A;3;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;1320.0;0;Y;0;3;3
ZS;C;A;0;70;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;610.0;0;Y;0;3;3
TN;C;S;70;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;SHEET;02.05;610.0;4880;Y;0;3;3
ZS;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;609.09;4170;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;609.09;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;610.0;762;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.417361111;609.09;612;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1320.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;610.0;4170;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;610.0;0;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;1220.0;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;609.09;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;1300.0;4170;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;50.0;0;Y;0;3;5
TN;C;K;65;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.01;610.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;02;1500.0;4170;Y;0;3;2
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;610.0;0;Y;0;3;3
TN;C;W;0;0;T;S;5;310;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;02.05;610.0;0;Y;600;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;609.09;4170;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;335.0;611;Y;0;3;5
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;03.02;1300.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;C;Y;COIL;0.485416667;610.0;0;N;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;374.09;4880;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1320.0;4880;Y;0;3;2
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;610.0;762;N;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;375.0;612;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.03;20;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;610.0;0;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;610.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.601;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;3.201;609.09;0;Y;0;3;3
TN;C;K;45;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;02.03;900.0;0;Y;600;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;03.02;150.0;762;Y;0;3;3
TN;C;V;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;610.0;4880;Y;0;3;2
TN;C;A;0;0;T;A;1;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;250.0;0;Y;0;3;5
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;03.02;1300.0;4880;Y;0;3;3
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;03.02;900.0;0;Y;600;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.09;966.0;0;Y;0;3;3
TN;C;A;0;50;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.001;50.0;0;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1300.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;609.09;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;03.02;610.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1500.0;4170;Y;0;3;2
